ano,mes,data,regiao,uf,cultura,area_plantada_ha,producao_toneladas,produtividade,chuva_mm,temperatura_media,valor_producao,exportacoes,nivel_produtividade
2015,6,2015-06-01,Sul,PR,Cana-de-açúcar,59768.92,256966.26,6.88,158.4,25.8,330751809.08,160639.43,Médio
2015,6,2015-06-01,Sul,PR,Café,19718.16,111870.71,76.73,137.4,25.2,236785258.18,4992.5,Baixo
2015,6,2015-06-01,Sul,SC,Feijão,24321.6,155686.41,52.23,142.7,28.9,322056104.73,21551.11,Baixo
2015,6,2015-06-01,Sul,SC,Milho,66011.14,26575.55,28.45,151.8,23.0,113116409.82,230118.51,Médio
2015,6,2015-06-01,Sul,RS,Cana-de-açúcar,27825.63,266958.63,39.76,156.2,26.9,28667722.84,161984.63,Alto
2015,6,2015-06-01,Sul,RS,Café,6170.37,406692.78,2.15,105.5,27.5,356200336.73,29842.24,Muito Alto
2015,7,2015-07-01,Norte,AM,Café,31348.82,122525.83,39.52,245.0,28.6,153518831.03,189212.89,Alto
2015,7,2015-07-01,Norte,PA,Soja,6931.43,101035.34,50.83,44.8,30.0,133484173.56,141625.37,Muito Alto
2015,7,2015-07-01,Norte,PA,Feijão,21230.45,453824.19,27.75,121.8,21.5,317968654.93,118831.81,Baixo
2015,7,2015-07-01,Norte,RO,Cana-de-açúcar,55827.48,143726.88,74.27,55.8,31.2,259764232.2,236737.0,Baixo
2015,7,2015-07-01,Norte,TO,Cana-de-açúcar,20301.58,390236.72,29.75,137.2,26.2,44832254.54,30629.02,Baixo
2015,7,2015-07-01,Nordeste,BA,Feijão,65356.23,323861.21,33.75,149.6,24.3,154020644.57,125604.33,Baixo
2015,7,2015-07-01,Nordeste,BA,Milho,34364.19,202748.66,1.11,149.4,22.0,5045196.95,70348.93,Baixo
2015,7,2015-07-01,Nordeste,PE,Algodão,21512.4,309497.03,78.45,68.8,24.2,446176872.32,108273.64,Muito Alto
2015,7,2015-07-01,Nordeste,PE,Cana-de-açúcar,29698.46,39431.48,17.8,229.2,23.2,104229563.44,145373.19,Médio
2015,7,2015-07-01,Nordeste,CE,Milho,65630.22,59413.28,35.65,84.5,33.5,490969726.86,248975.7,Médio
2015,7,2015-07-01,Nordeste,CE,Café,56766.0,278560.09,76.43,168.5,26.6,434285806.18,118278.02,Médio
2015,7,2015-07-01,Nordeste,MA,Soja,44256.15,333891.84,35.09,29.7,23.6,110999015.91,172696.21,Médio
2015,7,2015-07-01,Nordeste,PB,Arroz,5560.42,53208.76,78.81,137.4,29.6,106645086.26,22186.19,Muito Alto
2015,7,2015-07-01,Centro-Oeste,DF,Soja,26700.38,297685.79,73.43,115.3,23.8,476768138.62,173398.97,Muito Alto
2015,7,2015-07-01,Centro-Oeste,GO,Café,61756.94,25497.25,32.84,161.7,19.4,75044467.86,168464.31,Baixo
2015,7,2015-07-01,Centro-Oeste,GO,Feijão,77185.67,313555.76,37.33,123.3,27.3,19753152.96,158961.77,Médio
2015,7,2015-07-01,Centro-Oeste,MT,Algodão,72514.12,189231.95,73.22,29.7,22.7,184217902.56,159825.87,Muito Alto
2015,7,2015-07-01,Centro-Oeste,MS,Cana-de-açúcar,37851.85,97509.82,2.03,113.8,22.3,364768182.02,128217.0,Muito Alto
2015,7,2015-07-01,Sudeste,SP,Algodão,71252.34,37723.83,21.24,117.8,30.2,83711483.66,45170.83,Médio
2015,7,2015-07-01,Sudeste,SP,Feijão,77762.03,221138.29,69.69,136.0,23.5,411923337.84,131272.99,Médio
2015,7,2015-07-01,Sudeste,SP,Milho,69043.95,359735.72,78.32,90.0,35.4,392006946.93,248247.36,Muito Alto
2015,7,2015-07-01,Sudeste,RJ,Milho,29834.87,248066.97,72.22,45.7,29.3,224703407.45,204275.15,Médio
2015,7,2015-07-01,Sudeste,RJ,Café,33053.92,135724.82,51.08,61.5,30.3,445579210.9,150206.54,Médio
2015,7,2015-07-01,Sudeste,RJ,Cana-de-açúcar,17511.34,418080.26,56.27,37.7,25.9,380603670.48,216196.14,Muito Alto
2015,7,2015-07-01,Sudeste,RJ,Arroz,40970.43,441616.91,22.01,50.3,27.9,189079679.84,82470.43,Baixo
2015,7,2015-07-01,Sudeste,MG,Feijão,74850.21,475950.77,6.27,138.1,25.9,160529528.38,39532.51,Médio
2015,7,2015-07-01,Sudeste,MG,Soja,51676.21,357295.18,35.71,55.3,22.7,473893316.3,1402.83,Baixo
2015,7,2015-07-01,Sudeste,MG,Feijão,71541.44,29001.33,12.93,208.3,20.0,499032590.71,41153.86,Médio
2015,7,2015-07-01,Sudeste,ES,Café,39712.49,241050.48,65.39,166.7,26.9,209672390.77,152607.05,Médio
2015,7,2015-07-01,Sudeste,ES,Feijão,16750.88,3754.3,78.88,91.9,26.5,168683343.38,201326.34,Baixo
2015,7,2015-07-01,Sudeste,ES,Algodão,10604.23,211811.66,39.31,21.1,33.4,150535209.31,127968.36,Médio
2015,7,2015-07-01,Sul,PR,Cana-de-açúcar,60340.04,142288.61,55.85,126.0,27.0,452696476.92,202804.04,Alto
2015,7,2015-07-01,Sul,PR,Soja,65547.23,437335.48,48.89,34.9,18.3,477311436.05,63844.54,Muito Alto
2015,7,2015-07-01,Sul,SC,Café,62781.9,150545.48,59.31,100.8,27.1,488827681.13,117172.16,Alto
2015,7,2015-07-01,Sul,SC,Algodão,62779.22,441160.3,39.12,108.9,25.9,110584146.09,134885.28,Baixo
2015,7,2015-07-01,Sul,RS,Feijão,24814.58,443392.63,20.41,97.4,23.4,159859715.86,178995.7,Baixo
2015,7,2015-07-01,Sul,RS,Cana-de-açúcar,62215.83,23429.35,7.06,78.8,14.3,401920740.05,148645.16,Médio
2015,8,2015-08-01,Norte,AM,Feijão,55753.36,443444.67,5.07,153.0,18.5,412758527.36,249755.48,Alto
2015,8,2015-08-01,Norte,PA,Feijão,78709.11,259641.56,43.33,154.9,30.7,457765917.36,245653.63,Muito Alto
2015,8,2015-08-01,Norte,PA,Soja,44913.85,26339.57,40.04,81.7,25.6,30246596.14,204349.17,Baixo
2015,8,2015-08-01,Norte,RO,Soja,70005.5,17727.73,14.98,87.9,24.7,411356809.57,85850.44,Médio
2015,8,2015-08-01,Norte,TO,Arroz,71313.96,173601.85,73.66,71.0,27.5,264507475.93,23685.22,Baixo
2015,8,2015-08-01,Nordeste,BA,Soja,19662.35,148487.68,3.66,67.8,27.3,5664176.03,164000.48,Alto
2015,8,2015-08-01,Nordeste,BA,Algodão,32616.38,210696.26,44.19,69.1,22.3,282501367.63,49577.16,Médio
2015,8,2015-08-01,Nordeste,PE,Algodão,14754.17,366349.97,75.61,203.2,23.3,405342191.94,216850.78,Alto
2015,8,2015-08-01,Nordeste,PE,Feijão,28879.95,284112.09,66.14,130.4,23.8,7270945.71,105141.18,Médio
2015,8,2015-08-01,Nordeste,CE,Algodão,76514.43,397747.89,37.35,107.5,30.3,159936011.32,954.31,Muito Alto
2015,8,2015-08-01,Nordeste,CE,Arroz,17528.03,288998.63,69.24,109.0,27.9,131905452.66,208063.49,Baixo
2015,8,2015-08-01,Nordeste,MA,Arroz,76862.29,425490.82,67.55,79.2,22.9,454598271.04,137043.71,Muito Alto
2015,8,2015-08-01,Nordeste,PB,Café,61270.55,1260.59,31.02,115.4,22.2,17219319.35,94495.26,Médio
2015,8,2015-08-01,Centro-Oeste,DF,Milho,51109.57,202695.36,30.32,109.4,27.5,442738048.52,185939.16,Médio
2015,8,2015-08-01,Centro-Oeste,GO,Arroz,30388.59,407679.93,17.87,293.5,25.6,83201240.46,171222.33,Baixo
2015,8,2015-08-01,Centro-Oeste,GO,Cana-de-açúcar,22287.4,84293.32,7.09,26.9,29.2,374033436.08,99203.65,Muito Alto
2015,8,2015-08-01,Centro-Oeste,MT,Milho,2768.69,408687.78,75.13,56.4,23.5,471940346.94,190253.19,Muito Alto
2015,8,2015-08-01,Centro-Oeste,MS,Feijão,71540.86,487794.66,50.09,205.6,21.0,6811591.81,201926.66,Muito Alto
2015,8,2015-08-01,Sudeste,SP,Café,22324.96,463797.71,3.27,114.5,24.7,220799004.79,153369.26,Baixo
2015,8,2015-08-01,Sudeste,SP,Feijão,13630.21,468524.93,66.61,93.4,24.7,38407406.01,129457.59,Muito Alto
2015,8,2015-08-01,Sudeste,SP,Algodão,61864.69,256402.1,57.84,46.5,31.7,464458210.84,153163.62,Baixo
2015,8,2015-08-01,Sudeste,RJ,Cana-de-açúcar,67442.5,178368.66,42.32,87.1,27.7,138421690.39,147220.88,Médio
2015,8,2015-08-01,Sudeste,RJ,Café,15872.18,2556.41,59.91,86.7,33.3,228527252.45,75081.48,Médio
2015,8,2015-08-01,Sudeste,RJ,Café,17417.32,93284.14,10.24,167.7,24.2,29286348.51,76733.03,Muito Alto
2015,8,2015-08-01,Sudeste,RJ,Cana-de-açúcar,6057.47,301132.99,34.62,93.7,23.0,95662499.54,242756.13,Médio
2015,8,2015-08-01,Sudeste,MG,Café,51350.76,157757.56,3.82,261.9,26.1,316842426.08,179343.97,Muito Alto
2015,8,2015-08-01,Sudeste,MG,Milho,48205.56,96922.19,72.06,139.5,24.9,39881171.18,2805.55,Muito Alto
2015,8,2015-08-01,Sudeste,MG,Feijão,3766.78,103353.73,65.53,28.0,27.3,68747385.2,10327.23,Muito Alto
2015,8,2015-08-01,Sudeste,ES,Soja,36733.78,238314.26,30.22,103.0,38.4,363657221.88,27492.64,Alto
2015,8,2015-08-01,Sudeste,ES,Algodão,53778.43,24113.26,16.55,206.7,28.9,478337071.11,73362.92,Alto
2015,8,2015-08-01,Sudeste,ES,Soja,14959.17,213584.27,47.33,53.9,30.7,373091623.97,74332.04,Baixo
2015,8,2015-08-01,Sul,PR,Algodão,51408.37,489993.5,69.85,57.6,28.1,45074860.34,29289.15,Médio
2015,8,2015-08-01,Sul,PR,Café,1482.63,200599.48,55.17,204.9,27.6,52349853.12,91201.5,Alto
2015,8,2015-08-01,Sul,SC,Soja,13615.12,456142.43,36.71,285.2,32.6,364829870.09,56099.01,Alto
2015,8,2015-08-01,Sul,SC,Soja,35458.89,176053.19,79.39,86.9,27.3,192386440.73,40510.86,Alto
2015,8,2015-08-01,Sul,RS,Feijão,16734.81,234108.82,12.94,56.1,24.0,295835458.68,8111.22,Médio
2015,8,2015-08-01,Sul,RS,Café,5063.19,35557.09,78.33,125.9,23.1,263217328.87,89834.29,Baixo
2015,9,2015-09-01,Norte,AM,Algodão,6659.92,456939.36,36.34,81.8,28.9,14864386.29,5415.56,Alto
2015,9,2015-09-01,Norte,PA,Milho,52630.85,179980.66,79.59,213.1,30.2,398996009.16,60440.67,Alto
2015,9,2015-09-01,Norte,PA,Algodão,60114.87,13778.45,45.24,139.1,29.9,167731502.62,32088.38,Médio
2015,9,2015-09-01,Norte,RO,Milho,21197.15,293742.22,1.65,32.2,31.0,329249763.49,96001.77,Muito Alto
2015,9,2015-09-01,Norte,TO,Soja,77282.35,252327.38,62.96,11.7,22.4,314326724.34,146630.99,Muito Alto
2015,9,2015-09-01,Nordeste,BA,Milho,56757.59,357817.16,36.03,246.5,24.9,24588563.82,23973.15,Médio
2015,9,2015-09-01,Nordeste,BA,Arroz,61222.33,466823.14,66.77,107.8,24.9,62340585.88,240000.88,Baixo
2015,9,2015-09-01,Nordeste,PE,Feijão,68681.03,460387.16,76.32,320.5,21.0,74901968.43,108060.79,Médio
2015,9,2015-09-01,Nordeste,PE,Cana-de-açúcar,39702.22,262275.69,73.44,21.2,28.1,381642555.5,233242.3,Alto
2015,9,2015-09-01,Nordeste,CE,Soja,57596.33,472853.14,43.17,90.2,27.7,457020027.66,169873.77,Muito Alto
2015,9,2015-09-01,Nordeste,CE,Milho,32564.15,287205.97,47.3,82.1,24.9,266481303.28,5831.78,Alto
2015,9,2015-09-01,Nordeste,MA,Milho,9088.18,74290.61,4.31,13.8,18.6,413055856.69,173396.12,Baixo
2015,9,2015-09-01,Nordeste,PB,Feijão,27489.38,278551.94,18.71,77.7,25.3,401743360.34,127524.42,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Café,29074.21,323167.29,20.95,119.1,24.2,459455663.98,184186.2,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Cana-de-açúcar,30251.82,341660.99,10.72,139.1,39.9,351050721.66,168141.8,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Algodão,22346.15,410850.79,30.84,176.0,31.2,232571248.44,23628.5,Muito Alto
2015,9,2015-09-01,Centro-Oeste,MT,Feijão,60090.01,355457.25,73.0,156.2,20.8,299504082.78,106049.18,Alto
2015,9,2015-09-01,Centro-Oeste,MS,Arroz,78187.43,59251.08,54.55,90.2,20.2,274671437.2,5317.16,Baixo
2015,9,2015-09-01,Sudeste,SP,Milho,6317.15,218255.79,72.18,72.5,31.0,304366929.3,162358.31,Médio
2015,9,2015-09-01,Sudeste,SP,Feijão,53068.48,69374.16,23.08,162.0,26.2,120010200.26,173279.82,Médio
2015,9,2015-09-01,Sudeste,SP,Milho,55411.71,77530.24,30.14,185.2,25.3,333444339.89,101227.13,Médio
2015,9,2015-09-01,Sudeste,RJ,Arroz,7946.96,308234.11,33.36,46.9,29.8,428131601.7,210735.84,Muito Alto
2015,9,2015-09-01,Sudeste,RJ,Algodão,16641.15,133299.73,1.66,117.6,27.8,342275478.85,6497.28,Muito Alto
2015,9,2015-09-01,Sudeste,RJ,Algodão,59540.04,283299.77,31.92,36.7,19.8,280987368.33,146155.18,Médio
2015,9,2015-09-01,Sudeste,RJ,Arroz,7569.27,16163.08,33.43,109.7,22.5,131474403.07,239267.44,Muito Alto
2015,9,2015-09-01,Sudeste,MG,Algodão,10444.42,122255.7,14.2,34.1,26.4,65207336.38,74479.47,Baixo
2015,9,2015-09-01,Sudeste,MG,Algodão,65858.79,252937.62,54.67,105.8,27.8,145431477.16,215322.55,Médio
2015,9,2015-09-01,Sudeste,MG,Milho,43521.47,191975.32,10.33,39.1,28.0,365416505.13,39617.69,Alto
2015,9,2015-09-01,Sudeste,ES,Soja,30900.39,301231.02,59.83,65.5,31.0,76262646.94,2829.06,Muito Alto
2015,9,2015-09-01,Sudeste,ES,Café,4950.94,353035.94,42.72,86.4,23.5,119276357.44,176085.47,Muito Alto
2015,9,2015-09-01,Sudeste,ES,Arroz,32774.58,337906.23,15.37,62.0,26.2,345078638.82,175938.64,Baixo
2015,9,2015-09-01,Sul,PR,Soja,19813.19,470416.02,23.3,28.8,27.1,136606727.8,141099.05,Alto
2015,9,2015-09-01,Sul,PR,Café,74256.15,4522.01,57.68,168.2,27.2,190580354.98,76859.79,Alto
2015,9,2015-09-01,Sul,SC,Café,5887.45,422258.34,59.3,40.3,31.7,209120137.6,141870.83,Médio
2015,9,2015-09-01,Sul,SC,Arroz,56298.91,39438.88,73.16,107.4,28.6,342261950.34,17863.24,Alto
2015,9,2015-09-01,Sul,RS,Milho,69770.6,279877.53,13.82,58.3,25.3,148360822.01,190889.75,Alto
2015,9,2015-09-01,Sul,RS,Algodão,21001.48,248677.41,14.56,64.0,30.0,426569367.26,155838.21,Médio
2015,10,2015-10-01,Norte,AM,Arroz,60804.02,178454.66,10.99,58.4,26.5,300335826.87,247967.56,Muito Alto
2015,10,2015-10-01,Norte,PA,Café,46318.53,257347.71,48.04,176.7,23.0,480626250.27,105233.19,Muito Alto
2015,10,2015-10-01,Norte,PA,Algodão,25831.83,243243.08,12.75,159.1,20.8,202888343.6,186045.65,Muito Alto
2015,10,2015-10-01,Norte,RO,Algodão,12029.93,166879.28,32.34,140.5,24.8,498144259.32,213621.94,Médio
2015,10,2015-10-01,Norte,TO,Arroz,35483.96,388598.39,36.61,76.8,28.4,301902307.5,100998.67,Alto
2015,10,2015-10-01,Nordeste,BA,Cana-de-açúcar,66039.94,123267.03,70.69,97.1,32.0,16133209.28,216866.23,Alto
2015,10,2015-10-01,Nordeste,BA,Soja,27222.9,371776.86,4.25,180.6,27.0,393128416.7,11930.75,Alto
2015,10,2015-10-01,Nordeste,PE,Feijão,68841.35,105905.31,79.46,104.5,21.6,165189326.5,103727.03,Baixo
2015,10,2015-10-01,Nordeste,PE,Milho,14754.09,197646.91,38.57,53.1,32.9,272150668.11,138376.31,Baixo
2015,10,2015-10-01,Nordeste,CE,Algodão,22567.79,444753.41,4.38,210.9,27.1,76176185.75,242809.42,Muito Alto
2015,10,2015-10-01,Nordeste,CE,Arroz,3330.17,456933.57,47.03,105.2,32.4,73039730.14,48750.51,Muito Alto
2015,10,2015-10-01,Nordeste,MA,Soja,68756.81,264721.0,67.08,88.9,28.9,52191541.74,83984.88,Muito Alto
2015,10,2015-10-01,Nordeste,PB,Feijão,12607.42,255873.79,51.94,24.0,31.1,483267088.91,87412.62,Alto
2015,10,2015-10-01,Centro-Oeste,DF,Feijão,11818.49,469255.02,59.89,100.4,26.7,129116458.72,35118.69,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Arroz,50936.01,439029.8,63.8,141.2,24.5,65603540.29,47617.9,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Algodão,2579.5,329572.22,28.04,80.9,27.3,204563445.77,85853.25,Baixo
2015,10,2015-10-01,Centro-Oeste,MT,Arroz,68853.62,210316.87,76.18,135.8,26.1,143016931.66,109313.2,Alto
2015,10,2015-10-01,Centro-Oeste,MS,Feijão,13011.78,487237.76,64.73,82.0,25.9,81425887.15,190645.41,Alto
2015,10,2015-10-01,Sudeste,SP,Feijão,8958.4,243069.2,34.46,44.4,33.6,391252927.96,174313.9,Muito Alto
2015,10,2015-10-01,Sudeste,SP,Café,33407.43,373955.36,39.05,19.1,18.8,199088739.28,74305.86,Baixo
2015,10,2015-10-01,Sudeste,SP,Café,58849.32,197259.48,33.3,61.6,28.7,132441222.61,184788.71,Muito Alto
2015,10,2015-10-01,Sudeste,RJ,Algodão,24171.23,450596.21,46.4,106.6,19.6,370603541.89,139058.17,Médio
2015,10,2015-10-01,Sudeste,RJ,Soja,23072.21,366191.41,24.03,54.7,29.5,471815817.34,111592.99,Alto
2015,10,2015-10-01,Sudeste,RJ,Arroz,72473.24,146493.24,45.64,164.7,31.3,311336444.69,51656.05,Baixo
2015,10,2015-10-01,Sudeste,RJ,Arroz,49083.9,398148.1,17.56,103.1,23.7,8780523.66,42437.69,Médio
2015,10,2015-10-01,Sudeste,MG,Café,62060.28,228390.75,57.82,143.3,19.4,428991055.58,91386.97,Muito Alto
2015,10,2015-10-01,Sudeste,MG,Cana-de-açúcar,44612.92,218586.7,64.75,81.0,17.6,174442215.74,183787.49,Alto
2015,10,2015-10-01,Sudeste,MG,Algodão,64070.8,74912.96,11.86,69.3,23.4,259121900.54,175245.21,Alto
2015,10,2015-10-01,Sudeste,ES,Arroz,1829.27,361764.26,28.42,44.3,30.7,251585934.77,249956.61,Alto
2015,10,2015-10-01,Sudeste,ES,Cana-de-açúcar,2201.91,444567.63,61.1,202.6,22.5,470839607.24,101162.99,Baixo
2015,10,2015-10-01,Sudeste,ES,Cana-de-açúcar,48060.85,311731.61,65.8,204.0,27.1,367249481.57,177997.99,Muito Alto
2015,10,2015-10-01,Sul,PR,Feijão,65943.79,107716.28,28.02,86.6,22.7,308581286.51,221143.62,Alto
2015,10,2015-10-01,Sul,PR,Café,7398.75,96900.64,9.79,44.3,21.7,52965470.54,66665.46,Baixo
2015,10,2015-10-01,Sul,SC,Cana-de-açúcar,7104.64,32462.07,28.47,57.6,27.3,97683327.53,43206.63,Alto
2015,10,2015-10-01,Sul,SC,Cana-de-açúcar,37976.64,46016.26,74.38,53.7,26.7,13289676.11,56988.49,Baixo
2015,10,2015-10-01,Sul,RS,Milho,45592.14,63163.4,14.04,31.8,29.6,185768088.3,103789.47,Muito Alto
2015,10,2015-10-01,Sul,RS,Algodão,18934.89,401348.45,79.08,119.9,22.7,264075033.02,36663.35,Baixo
2015,11,2015-11-01,Norte,AM,Feijão,11788.49,141602.08,42.61,146.6,23.4,270893585.27,115431.41,Muito Alto
2015,11,2015-11-01,Norte,PA,Feijão,74386.33,334932.24,74.68,228.6,27.1,305450568.41,126955.12,Baixo
2015,11,2015-11-01,Norte,PA,Feijão,55304.68,359562.25,30.56,61.1,28.1,391650273.17,223708.9,Alto
2015,11,2015-11-01,Norte,RO,Feijão,2948.16,62937.3,50.89,128.0,23.8,294785269.49,161151.31,Muito Alto
2015,11,2015-11-01,Norte,TO,Soja,62133.69,361336.35,67.08,31.8,28.1,164770931.82,170698.36,Alto
2015,11,2015-11-01,Nordeste,BA,Arroz,72709.05,438951.54,70.84,151.5,27.1,252343418.76,10921.46,Médio
2015,11,2015-11-01,Nordeste,BA,Milho,74791.6,458447.12,27.25,154.1,22.6,60347348.63,99446.58,Médio
2015,11,2015-11-01,Nordeste,PE,Feijão,45960.49,289089.18,61.68,56.6,35.6,391187326.07,171457.32,Médio
2015,11,2015-11-01,Nordeste,PE,Cana-de-açúcar,20306.9,397325.04,4.81,113.1,26.7,353535720.88,188471.12,Alto
2015,11,2015-11-01,Nordeste,CE,Arroz,46108.93,52234.31,62.63,100.3,26.1,99251356.6,109057.5,Médio
2015,11,2015-11-01,Nordeste,CE,Milho,17264.11,268497.12,73.35,120.0,26.2,485149411.02,223496.31,Alto
2015,11,2015-11-01,Nordeste,MA,Algodão,59655.73,255083.62,1.2,59.5,31.5,151445093.39,26874.82,Médio
2015,11,2015-11-01,Nordeste,PB,Milho,26757.55,340268.06,52.74,97.0,26.6,117588753.22,122339.56,Muito Alto
2015,11,2015-11-01,Centro-Oeste,DF,Café,57880.92,191542.52,13.75,319.9,20.9,265322251.13,116444.25,Muito Alto
2015,11,2015-11-01,Centro-Oeste,GO,Soja,1002.05,276862.39,6.66,116.3,23.6,105740714.31,18800.76,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,Algodão,59629.29,39193.71,67.39,124.3,28.0,169322590.03,26696.84,Muito Alto
2015,11,2015-11-01,Centro-Oeste,MT,Algodão,50257.83,462657.86,26.09,107.8,25.9,375636058.74,80145.23,Baixo
2015,11,2015-11-01,Centro-Oeste,MS,Milho,51370.28,348288.41,23.79,85.2,27.3,27597781.84,171264.34,Muito Alto
2015,11,2015-11-01,Sudeste,SP,Milho,45626.77,154761.97,34.39,97.9,30.1,25693744.61,112511.01,Médio
2015,11,2015-11-01,Sudeste,SP,Milho,37537.62,144849.26,54.37,91.3,30.4,3221361.3,130281.25,Médio
2015,11,2015-11-01,Sudeste,SP,Arroz,4378.43,162071.98,29.77,25.6,20.0,3157859.25,163326.34,Baixo
2015,11,2015-11-01,Sudeste,RJ,Milho,48835.21,44010.15,31.63,169.2,25.9,217687422.61,173382.71,Baixo
2015,11,2015-11-01,Sudeste,RJ,Cana-de-açúcar,24686.36,317847.81,50.5,138.6,24.1,190175009.02,134195.96,Baixo
2015,11,2015-11-01,Sudeste,RJ,Café,41173.44,293698.58,7.16,36.4,26.2,13102969.88,15249.71,Alto
2015,11,2015-11-01,Sudeste,RJ,Milho,58022.12,294707.86,45.59,88.7,29.1,404838958.16,189267.8,Médio
2015,11,2015-11-01,Sudeste,MG,Milho,53654.3,48695.42,57.79,120.8,27.9,27580624.62,248140.93,Médio
2015,11,2015-11-01,Sudeste,MG,Arroz,49069.4,456670.57,54.18,88.4,28.8,23597179.18,207838.69,Alto
2015,11,2015-11-01,Sudeste,MG,Arroz,20475.82,125456.73,44.81,55.0,22.6,257561119.0,21010.82,Baixo
2015,11,2015-11-01,Sudeste,ES,Café,76904.11,121857.19,62.42,137.1,29.2,300729279.7,137435.43,Muito Alto
2015,11,2015-11-01,Sudeste,ES,Cana-de-açúcar,43132.91,430150.47,29.2,200.7,27.1,328195042.39,8449.77,Alto
2015,11,2015-11-01,Sudeste,ES,Soja,47490.39,366826.73,9.85,42.2,21.7,333302005.52,88512.54,Alto
2015,11,2015-11-01,Sul,PR,Milho,59827.65,416685.34,24.71,68.3,25.0,437934153.39,129035.17,Alto
2015,11,2015-11-01,Sul,PR,Algodão,73005.32,326281.96,36.26,123.0,26.8,130752108.64,246563.73,Médio
2015,11,2015-11-01,Sul,SC,Café,688.06,192025.67,65.38,45.1,25.9,5277416.93,186210.22,Médio
2015,11,2015-11-01,Sul,SC,Feijão,19544.22,213638.09,42.62,85.3,17.5,218731723.87,64074.35,Médio
2015,11,2015-11-01,Sul,RS,Cana-de-açúcar,23574.4,462626.88,23.92,70.8,31.8,394466798.16,135102.89,Alto
2015,11,2015-11-01,Sul,RS,Arroz,66137.2,244642.57,44.12,45.5,33.8,225017115.85,38420.15,Alto
2015,12,2015-12-01,Norte,AM,Arroz,9611.45,120316.75,61.12,73.5,34.9,247507184.43,131785.69,Baixo
2015,12,2015-12-01,Norte,PA,Algodão,53387.68,171475.77,42.14,133.3,34.0,345580496.22,175108.95,Médio
2015,12,2015-12-01,Norte,PA,Milho,11114.06,444177.84,3.94,52.7,19.5,437019552.37,116933.73,Muito Alto
2015,12,2015-12-01,Norte,RO,Café,61120.51,90872.77,60.82,96.4,25.4,236290386.66,194517.82,Alto
2015,12,2015-12-01,Norte,TO,Milho,68971.28,497270.33,72.97,101.5,24.2,411752831.98,225487.97,Alto
2015,12,2015-12-01,Nordeste,BA,Soja,8484.92,382959.21,29.34,88.4,24.2,132248641.81,32448.08,Médio
2015,12,2015-12-01,Nordeste,BA,Café,5927.69,322567.61,40.38,201.7,25.7,43825819.25,241408.5,Alto
2015,12,2015-12-01,Nordeste,PE,Arroz,42124.73,17162.23,51.94,38.5,32.6,260888280.54,1153.03,Baixo
2015,12,2015-12-01,Nordeste,PE,Café,3268.51,462575.84,8.96,65.5,25.4,334449383.29,147156.82,Alto
2015,12,2015-12-01,Nordeste,CE,Milho,79694.67,417153.8,28.76,127.5,14.2,134069953.38,125594.9,Muito Alto
2015,12,2015-12-01,Nordeste,CE,Milho,66091.33,218522.93,9.85,156.0,28.2,342268101.0,53535.27,Baixo
2015,12,2015-12-01,Nordeste,MA,Café,40042.94,80787.45,36.89,119.9,29.5,67530523.36,244222.62,Baixo
2015,12,2015-12-01,Nordeste,PB,Café,72308.94,80146.82,59.71,44.8,33.3,343626156.56,104224.83,Médio
2015,12,2015-12-01,Centro-Oeste,DF,Soja,39245.71,109017.83,37.17,54.0,21.5,54122335.74,11421.32,Médio
2015,12,2015-12-01,Centro-Oeste,GO,Café,10995.1,68276.93,49.83,72.3,26.2,407515409.06,138332.25,Muito Alto
2015,12,2015-12-01,Centro-Oeste,GO,Feijão,10034.07,390395.58,61.22,92.7,26.5,458813217.02,92945.23,Médio
2015,12,2015-12-01,Centro-Oeste,MT,Café,68113.44,49637.3,74.48,199.6,28.8,276553366.09,100379.81,Alto
2015,12,2015-12-01,Centro-Oeste,MS,Cana-de-açúcar,44547.53,376277.89,42.52,31.9,21.5,413254900.42,220979.25,Muito Alto
2015,12,2015-12-01,Sudeste,SP,Cana-de-açúcar,68621.42,111196.81,66.61,95.9,25.3,163862070.37,166626.85,Alto
2015,12,2015-12-01,Sudeste,SP,Feijão,22821.57,242477.43,3.98,151.2,21.8,1496387.84,180442.15,Muito Alto
2015,12,2015-12-01,Sudeste,SP,Arroz,77890.91,497996.26,37.8,183.6,26.4,278640266.81,56107.76,Baixo
2015,12,2015-12-01,Sudeste,RJ,Milho,29587.39,170593.79,57.43,156.3,22.6,394205714.3,192737.12,Médio
2015,12,2015-12-01,Sudeste,RJ,Arroz,50426.66,46332.51,8.23,142.0,23.0,293961599.89,85423.6,Médio
2015,12,2015-12-01,Sudeste,RJ,Café,19148.66,233978.82,12.41,20.6,24.6,259948159.04,2239.54,Alto
2015,12,2015-12-01,Sudeste,RJ,Algodão,46109.17,215254.24,34.03,217.0,28.1,433606832.39,237589.76,Baixo
2015,12,2015-12-01,Sudeste,MG,Café,69327.23,334747.62,76.57,71.1,23.7,407846161.28,49300.47,Baixo
